SA1_CODE_DIV,SA1_CODE,SA2_CODE,SA2_NAME,DIVISION,ACTUAL,PROJECTED
80101100101-CAN,80101100101,801011001,Aranda,Canberra,195,192
80101100102-CAN,80101100102,801011001,Aranda,Canberra,274,254
80101100103-CAN,80101100103,801011001,Aranda,Canberra,234,251
80101100104-CAN,80101100104,801011001,Aranda,Canberra,359,358
80101100105-CAN,80101100105,801011001,Aranda,Canberra,428,406
80101100106-CAN,80101100106,801011001,Aranda,Canberra,333,330
80101100201-FEN,80101100201,801011002,Belconnen,Fenner,284,288
80101100202-FEN,80101100202,801011002,Belconnen,Fenner,200,203
80101100203-FEN,80101100203,801011002,Belconnen,Fenner,354,371
80101100205-FEN,80101100205,801011002,Belconnen,Fenner,0,0
80101100208-FEN,80101100208,801011002,Belconnen,Fenner,278,291
80101100209-FEN,80101100209,801011002,Belconnen,Fenner,164,166
80101100210-FEN,80101100210,801011002,Belconnen,Fenner,236,221
80101100211-FEN,80101100211,801011002,Belconnen,Fenner,332,350
80101100212-FEN,80101100212,801011002,Belconnen,Fenner,394,419
80101100213-FEN,80101100213,801011002,Belconnen,Fenner,13,14
80101100215-FEN,80101100215,801011002,Belconnen,Fenner,228,241
80101100216-FEN,80101100216,801011002,Belconnen,Fenner,658,718
80101100217-FEN,80101100217,801011002,Belconnen,Fenner,189,190
80101100218-FEN,80101100218,801011002,Belconnen,Fenner,277,309
80101100219-FEN,80101100219,801011002,Belconnen,Fenner,213,220
80101100220-FEN,80101100220,801011002,Belconnen,Fenner,143,143
80101100221-FEN,80101100221,801011002,Belconnen,Fenner,176,267
80101100222-FEN,80101100222,801011002,Belconnen,Fenner,315,314
80101100223-FEN,80101100223,801011002,Belconnen,Fenner,2,2
80101100224-FEN,80101100224,801011002,Belconnen,Fenner,27,29
80101100225-FEN,80101100225,801011002,Belconnen,Fenner,208,209
80101100301-CAN,80101100301,801011003,Bruce,Canberra,201,203
80101100304-CAN,80101100304,801011003,Bruce,Canberra,657,726
80101100306-CAN,80101100306,801011003,Bruce,Canberra,262,246
80101100307-CAN,80101100307,801011003,Bruce,Canberra,129,144
80101100308-CAN,80101100308,801011003,Bruce,Canberra,197,214
80101100309-CAN,80101100309,801011003,Bruce,Canberra,152,167
80101100310-CAN,80101100310,801011003,Bruce,Canberra,141,152
80101100311-CAN,80101100311,801011003,Bruce,Canberra,192,224
80101100312-CAN,80101100312,801011003,Bruce,Canberra,502,546
80101100314-CAN,80101100314,801011003,Bruce,Canberra,26,34
80101100315-CAN,80101100315,801011003,Bruce,Canberra,270,290
80101100316-CAN,80101100316,801011003,Bruce,Canberra,202,223
80101100317-CAN,80101100317,801011003,Bruce,Canberra,218,249
80101100318-CAN,80101100318,801011003,Bruce,Canberra,214,239
80101100319-CAN,80101100319,801011003,Bruce,Canberra,200,231
80101100320-CAN,80101100320,801011003,Bruce,Canberra,253,262
80101100321-CAN,80101100321,801011003,Bruce,Canberra,251,265
80101100322-CAN,80101100322,801011003,Bruce,Canberra,205,220
80101100401-FEN,80101100401,801011004,Charnwood,Fenner,183,184
80101100402-FEN,80101100402,801011004,Charnwood,Fenner,319,306
80101100403-FEN,80101100403,801011004,Charnwood,Fenner,339,340
80101100404-FEN,80101100404,801011004,Charnwood,Fenner,256,252
80101100405-FEN,80101100405,801011004,Charnwood,Fenner,321,314
80101100406-FEN,80101100406,801011004,Charnwood,Fenner,422,415
80101100408-FEN,80101100408,801011004,Charnwood,Fenner,115,113
80101100409-FEN,80101100409,801011004,Charnwood,Fenner,239,244
80101100501-CAN,80101100501,801011005,Cook,Canberra,214,222
80101100502-CAN,80101100502,801011005,Cook,Canberra,344,348
80101100503-CAN,80101100503,801011005,Cook,Canberra,240,237
80101100504-CAN,80101100504,801011005,Cook,Canberra,284,280
80101100505-CAN,80101100505,801011005,Cook,Canberra,306,293
80101100506-CAN,80101100506,801011005,Cook,Canberra,172,186
80101100507-CAN,80101100507,801011005,Cook,Canberra,241,249
80101100508-CAN,80101100508,801011005,Cook,Canberra,165,173
80101100509-CAN,80101100509,801011005,Cook,Canberra,292,304
80101100602-FEN,80101100602,801011006,Dunlop,Fenner,132,136
80101100604-FEN,80101100604,801011006,Dunlop,Fenner,197,193
80101100605-FEN,80101100605,801011006,Dunlop,Fenner,270,277
80101100606-FEN,80101100606,801011006,Dunlop,Fenner,232,230
80101100607-FEN,80101100607,801011006,Dunlop,Fenner,299,301
80101100608-FEN,80101100608,801011006,Dunlop,Fenner,333,305
80101100609-FEN,80101100609,801011006,Dunlop,Fenner,275,291
80101100610-FEN,80101100610,801011006,Dunlop,Fenner,265,269
80101100611-FEN,80101100611,801011006,Dunlop,Fenner,306,329
80101100612-FEN,80101100612,801011006,Dunlop,Fenner,400,403
80101100613-FEN,80101100613,801011006,Dunlop,Fenner,181,184
80101100614-FEN,80101100614,801011006,Dunlop,Fenner,252,240
80101100615-FEN,80101100615,801011006,Dunlop,Fenner,167,166
80101100616-FEN,80101100616,801011006,Dunlop,Fenner,371,395
80101100617-FEN,80101100617,801011006,Dunlop,Fenner,281,265
80101100618-FEN,80101100618,801011006,Dunlop,Fenner,239,257
80101100619-FEN,80101100619,801011006,Dunlop,Fenner,117,116
80101100620-FEN,80101100620,801011006,Dunlop,Fenner,268,265
80101100621-FEN,80101100621,801011006,Dunlop,Fenner,0,0
80101100622-FEN,80101100622,801011006,Dunlop,Fenner,181,186
80101100623-FEN,80101100623,801011006,Dunlop,Fenner,255,256
80101100701-FEN,80101100701,801011007,Evatt,Fenner,364,367
80101100702-FEN,80101100702,801011007,Evatt,Fenner,196,207
80101100703-FEN,80101100703,801011007,Evatt,Fenner,371,350
80101100704-FEN,80101100704,801011007,Evatt,Fenner,143,137
80101100705-FEN,80101100705,801011007,Evatt,Fenner,324,316
80101100706-FEN,80101100706,801011007,Evatt,Fenner,272,286
80101100707-FEN,80101100707,801011007,Evatt,Fenner,362,371
80101100708-FEN,80101100708,801011007,Evatt,Fenner,213,212
80101100709-FEN,80101100709,801011007,Evatt,Fenner,225,235
80101100710-FEN,80101100710,801011007,Evatt,Fenner,288,269
80101100711-FEN,80101100711,801011007,Evatt,Fenner,408,433
80101100712-FEN,80101100712,801011007,Evatt,Fenner,293,312
80101100713-FEN,80101100713,801011007,Evatt,Fenner,230,229
80101100714-FEN,80101100714,801011007,Evatt,Fenner,197,206
80101100801-FEN,80101100801,801011008,Florey,Fenner,272,260
80101100802-FEN,80101100802,801011008,Florey,Fenner,336,329
80101100803-FEN,80101100803,801011008,Florey,Fenner,294,306
80101100804-FEN,80101100804,801011008,Florey,Fenner,195,202
80101100805-FEN,80101100805,801011008,Florey,Fenner,346,348
80101100806-FEN,80101100806,801011008,Florey,Fenner,268,266
80101100807-FEN,80101100807,801011008,Florey,Fenner,414,404
80101100808-FEN,80101100808,801011008,Florey,Fenner,196,199
80101100809-FEN,80101100809,801011008,Florey,Fenner,391,392
80101100810-FEN,80101100810,801011008,Florey,Fenner,269,268
80101100811-FEN,80101100811,801011008,Florey,Fenner,172,183
80101100812-FEN,80101100812,801011008,Florey,Fenner,289,280
80101100901-FEN,80101100901,801011009,Flynn (ACT),Fenner,268,271
80101100902-FEN,80101100902,801011009,Flynn (ACT),Fenner,199,198
80101100903-FEN,80101100903,801011009,Flynn (ACT),Fenner,309,309
80101100904-FEN,80101100904,801011009,Flynn (ACT),Fenner,278,287
80101100905-FEN,80101100905,801011009,Flynn (ACT),Fenner,243,249
80101100906-FEN,80101100906,801011009,Flynn (ACT),Fenner,362,369
80101100907-FEN,80101100907,801011009,Flynn (ACT),Fenner,191,186
80101100908-FEN,80101100908,801011009,Flynn (ACT),Fenner,265,281
80101100909-FEN,80101100909,801011009,Flynn (ACT),Fenner,213,217
80101100910-FEN,80101100910,801011009,Flynn (ACT),Fenner,255,261
80101101001-FEN,80101101001,801011010,Fraser,Fenner,297,309
80101101002-FEN,80101101002,801011010,Fraser,Fenner,264,259
80101101003-FEN,80101101003,801011010,Fraser,Fenner,343,329
80101101004-FEN,80101101004,801011010,Fraser,Fenner,284,272
80101101005-FEN,80101101005,801011010,Fraser,Fenner,419,376
80101101101-CAN,80101101101,801011011,Giralang,Canberra,506,525
80101101102-CAN,80101101102,801011011,Giralang,Canberra,258,257
80101101103-CAN,80101101103,801011011,Giralang,Canberra,461,457
80101101104-CAN,80101101104,801011011,Giralang,Canberra,328,347
80101101105-CAN,80101101105,801011011,Giralang,Canberra,210,204
80101101106-CAN,80101101106,801011011,Giralang,Canberra,166,167
80101101107-CAN,80101101107,801011011,Giralang,Canberra,13,13
80101101108-CAN,80101101108,801011011,Giralang,Canberra,143,140
80101101109-CAN,80101101109,801011011,Giralang,Canberra,192,202
80101101110-CAN,80101101110,801011011,Giralang,Canberra,178,187
80101101202-FEN,80101101202,801011012,Gooromon,Fenner,0,0
80101101203-FEN,80101101203,801011012,Gooromon,Fenner,2,2
80101101301-CAN,80101101301,801011013,Hawker,Canberra,174,170
80101101302-CAN,80101101302,801011013,Hawker,Canberra,298,288
80101101303-CAN,80101101303,801011013,Hawker,Canberra,319,320
80101101304-CAN,80101101304,801011013,Hawker,Canberra,236,240
80101101305-CAN,80101101305,801011013,Hawker,Canberra,314,309
80101101306-CAN,80101101306,801011013,Hawker,Canberra,253,247
80101101307-CAN,80101101307,801011013,Hawker,Canberra,167,169
80101101308-CAN,80101101308,801011013,Hawker,Canberra,265,267
80101101309-CAN,80101101309,801011013,Hawker,Canberra,0,0
80101101310-CAN,80101101310,801011013,Hawker,Canberra,203,194
80101101401-FEN,80101101401,801011014,Higgins,Fenner,373,385
80101101402-FEN,80101101402,801011014,Higgins,Fenner,361,371
80101101403-FEN,80101101403,801011014,Higgins,Fenner,444,482
80101101404-FEN,80101101404,801011014,Higgins,Fenner,371,363
80101101405-FEN,80101101405,801011014,Higgins,Fenner,291,293
80101101406-FEN,80101101406,801011014,Higgins,Fenner,198,201
80101101407-FEN,80101101407,801011014,Higgins,Fenner,435,434
80101101502-FEN,80101101502,801011015,Holt,Fenner,201,215
80101101503-FEN,80101101503,801011015,Holt,Fenner,235,220
80101101504-FEN,80101101504,801011015,Holt,Fenner,259,280
80101101505-FEN,80101101505,801011015,Holt,Fenner,395,440
80101101506-FEN,80101101506,801011015,Holt,Fenner,269,282
80101101508-FEN,80101101508,801011015,Holt,Fenner,256,276
80101101509-FEN,80101101509,801011015,Holt,Fenner,285,326
80101101510-FEN,80101101510,801011015,Holt,Fenner,262,301
80101101511-FEN,80101101511,801011015,Holt,Fenner,182,202
80101101512-FEN,80101101512,801011015,Holt,Fenner,213,231
80101101513-FEN,80101101513,801011015,Holt,Fenner,187,198
80101101514-FEN,80101101514,801011015,Holt,Fenner,0,0
80101101515-FEN,80101101515,801011015,Holt,Fenner,321,359
80101101516-FEN,80101101516,801011015,Holt,Fenner,491,579
80101101517-FEN,80101101517,801011015,Holt,Fenner,514,555
80101101601-CAN,80101101601,801011016,Kaleen,Canberra,317,327
80101101602-CAN,80101101602,801011016,Kaleen,Canberra,154,156
80101101603-CAN,80101101603,801011016,Kaleen,Canberra,359,362
80101101604-CAN,80101101604,801011016,Kaleen,Canberra,297,294
80101101605-CAN,80101101605,801011016,Kaleen,Canberra,269,289
80101101606-CAN,80101101606,801011016,Kaleen,Canberra,374,376
80101101607-CAN,80101101607,801011016,Kaleen,Canberra,198,203
80101101608-CAN,80101101608,801011016,Kaleen,Canberra,56,55
80101101609-CAN,80101101609,801011016,Kaleen,Canberra,322,322
80101101610-CAN,80101101610,801011016,Kaleen,Canberra,182,180
80101101611-CAN,80101101611,801011016,Kaleen,Canberra,252,252
80101101612-CAN,80101101612,801011016,Kaleen,Canberra,387,371
80101101613-CAN,80101101613,801011016,Kaleen,Canberra,361,346
80101101614-CAN,80101101614,801011016,Kaleen,Canberra,313,304
80101101615-CAN,80101101615,801011016,Kaleen,Canberra,325,302
80101101616-CAN,80101101616,801011016,Kaleen,Canberra,373,380
80101101617-CAN,80101101617,801011016,Kaleen,Canberra,299,286
80101101618-CAN,80101101618,801011016,Kaleen,Canberra,265,245
80101101619-CAN,80101101619,801011016,Kaleen,Canberra,332,347
80101101701-FEN,80101101701,801011017,Latham,Fenner,241,260
80101101702-FEN,80101101702,801011017,Latham,Fenner,372,344
80101101703-FEN,80101101703,801011017,Latham,Fenner,466,452
80101101704-FEN,80101101704,801011017,Latham,Fenner,238,221
80101101705-FEN,80101101705,801011017,Latham,Fenner,270,263
80101101706-FEN,80101101706,801011017,Latham,Fenner,437,439
80101101707-FEN,80101101707,801011017,Latham,Fenner,311,309
80101101708-FEN,80101101708,801011017,Latham,Fenner,130,119
80101101709-FEN,80101101709,801011017,Latham,Fenner,259,250
80101101802-CAN,80101101802,801011018,Lawson,Canberra,0,0
80101101805-CAN,80101101805,801011018,Lawson,Canberra,282,292
80101101806-CAN,80101101806,801011018,Lawson,Canberra,133,140
80101101807-CAN,80101101807,801011018,Lawson,Canberra,308,305
80101101808-CAN,80101101808,801011018,Lawson,Canberra,190,194
80101101809-CAN,80101101809,801011018,Lawson,Canberra,144,171
80101101810-CAN,80101101810,801011018,Lawson,Canberra,220,229
80101101902-FEN,80101101902,801011019,Macgregor (ACT),Fenner,396,371
80101101904-FEN,80101101904,801011019,Macgregor (ACT),Fenner,276,272
80101101905-FEN,80101101905,801011019,Macgregor (ACT),Fenner,322,324
80101101906-FEN,80101101906,801011019,Macgregor (ACT),Fenner,220,237
80101101907-FEN,80101101907,801011019,Macgregor (ACT),Fenner,418,425
80101101908-FEN,80101101908,801011019,Macgregor (ACT),Fenner,384,390
80101101909-FEN,80101101909,801011019,Macgregor (ACT),Fenner,318,308
80101101910-FEN,80101101910,801011019,Macgregor (ACT),Fenner,273,254
80101101911-FEN,80101101911,801011019,Macgregor (ACT),Fenner,344,382
80101101912-FEN,80101101912,801011019,Macgregor (ACT),Fenner,264,252
80101101913-FEN,80101101913,801011019,Macgregor (ACT),Fenner,286,313
80101101914-FEN,80101101914,801011019,Macgregor (ACT),Fenner,162,171
80101101915-FEN,80101101915,801011019,Macgregor (ACT),Fenner,198,219
80101101916-FEN,80101101916,801011019,Macgregor (ACT),Fenner,191,182
80101101917-FEN,80101101917,801011019,Macgregor (ACT),Fenner,175,165
80101101918-FEN,80101101918,801011019,Macgregor (ACT),Fenner,177,173
80101101919-FEN,80101101919,801011019,Macgregor (ACT),Fenner,240,231
80101102001-CAN,80101102001,801011020,Macquarie,Canberra,218,223
80101102002-CAN,80101102002,801011020,Macquarie,Canberra,274,261
80101102003-CAN,80101102003,801011020,Macquarie,Canberra,181,175
80101102004-CAN,80101102004,801011020,Macquarie,Canberra,179,187
80101102005-CAN,80101102005,801011020,Macquarie,Canberra,576,571
80101102006-CAN,80101102006,801011020,Macquarie,Canberra,193,184
80101102007-CAN,80101102007,801011020,Macquarie,Canberra,256,256
80101102008-CAN,80101102008,801011020,Macquarie,Canberra,318,355
80101102101-FEN,80101102101,801011021,McKellar,Fenner,440,405
80101102102-FEN,80101102102,801011021,McKellar,Fenner,278,261
80101102103-FEN,80101102103,801011021,McKellar,Fenner,423,387
80101102104-FEN,80101102104,801011021,McKellar,Fenner,347,334
80101102105-FEN,80101102105,801011021,McKellar,Fenner,507,502
80101102201-FEN,80101102201,801011022,Melba,Fenner,150,153
80101102202-FEN,80101102202,801011022,Melba,Fenner,240,260
80101102203-FEN,80101102203,801011022,Melba,Fenner,346,315
80101102204-FEN,80101102204,801011022,Melba,Fenner,388,385
80101102205-FEN,80101102205,801011022,Melba,Fenner,443,442
80101102206-FEN,80101102206,801011022,Melba,Fenner,229,230
80101102207-FEN,80101102207,801011022,Melba,Fenner,348,348
80101102208-FEN,80101102208,801011022,Melba,Fenner,229,232
80101102301-FEN,80101102301,801011023,Page,Fenner,353,356
80101102302-FEN,80101102302,801011023,Page,Fenner,161,148
80101102303-FEN,80101102303,801011023,Page,Fenner,322,347
80101102304-FEN,80101102304,801011023,Page,Fenner,324,322
80101102305-FEN,80101102305,801011023,Page,Fenner,227,226
80101102306-FEN,80101102306,801011023,Page,Fenner,266,298
80101102307-FEN,80101102307,801011023,Page,Fenner,365,366
80101102401-FEN,80101102401,801011024,Scullin,Fenner,185,173
80101102402-FEN,80101102402,801011024,Scullin,Fenner,392,367
80101102403-FEN,80101102403,801011024,Scullin,Fenner,285,255
80101102404-FEN,80101102404,801011024,Scullin,Fenner,199,189
80101102405-FEN,80101102405,801011024,Scullin,Fenner,196,173
80101102406-FEN,80101102406,801011024,Scullin,Fenner,297,276
80101102407-FEN,80101102407,801011024,Scullin,Fenner,183,177
80101102408-FEN,80101102408,801011024,Scullin,Fenner,337,329
80101102501-FEN,80101102501,801011025,Spence,Fenner,257,235
80101102502-FEN,80101102502,801011025,Spence,Fenner,299,271
80101102503-FEN,80101102503,801011025,Spence,Fenner,409,372
80101102504-FEN,80101102504,801011025,Spence,Fenner,378,354
80101102505-FEN,80101102505,801011025,Spence,Fenner,217,198
80101102506-FEN,80101102506,801011025,Spence,Fenner,435,429
80101102601-CAN,80101102601,801011026,Weetangera,Canberra,260,258
80101102602-CAN,80101102602,801011026,Weetangera,Canberra,145,151
80101102603-CAN,80101102603,801011026,Weetangera,Canberra,302,308
80101102604-CAN,80101102604,801011026,Weetangera,Canberra,372,376
80101102605-CAN,80101102605,801011026,Weetangera,Canberra,199,205
80101102606-CAN,80101102606,801011026,Weetangera,Canberra,466,516
80101102607-CAN,80101102607,801011026,Weetangera,Canberra,298,295
80101111101-CAN,80101111101,801011111,Molonglo Corridor,Canberra,3,3
80101111101-FEN,80101111101,801011111,Molonglo Corridor,Fenner,9,9
80101114201-FEN,80101114201,801011142,Macnamara,Fenner,20,20
80101114301-FEN,80101114301,801011143,Strathnairn,Fenner,852,1917
80101114302-FEN,80101114302,801011143,Strathnairn,Fenner,462,472
80101114401-FEN,80101114401,801011144,West Belconnen,Fenner,3,3
80103103102-BEA,80103103102,801031031,Hume,Bean,11,11
80103103103-BEA,80103103103,801031031,Hume,Bean,4,4
80103103201-CAN,80103103201,801031032,Kowen,Canberra,15,15
80103111301-CAN,80103111301,801031113,Canberra East,Canberra,227,243
80103111302-BEA,80103111302,801031113,Canberra East,Bean,200,219
80103111303-BEA,80103111303,801031113,Canberra East,Bean,2,2
80103111304-BEA,80103111304,801031113,Canberra East,Bean,16,19
80103111305-BEA,80103111305,801031113,Canberra East,Bean,27,27
80103111305-CAN,80103111305,801031113,Canberra East,Canberra,0,0
80103111306-CAN,80103111306,801031113,Canberra East,Canberra,1,1
80103111307-CAN,80103111307,801031113,Canberra East,Canberra,154,160
80103111308-BEA,80103111308,801031113,Canberra East,Bean,0,0
80103111309-BEA,80103111309,801031113,Canberra East,Bean,8,9
80103111401-CAN,80103111401,801031114,Canberra Airport,Canberra,36,36
80103111501-CAN,80103111501,801031115,Majura,Canberra,0,0
80103111502-CAN,80103111502,801031115,Majura,Canberra,79,62
80103111503-CAN,80103111503,801031115,Majura,Canberra,3,2
80103111504-CAN,80103111504,801031115,Majura,Canberra,21,17
80103111505-CAN,80103111505,801031115,Majura,Canberra,9,7
80103111506-CAN,80103111506,801031115,Majura,Canberra,14,10
80103111507-CAN,80103111507,801031115,Majura,Canberra,0,0
80104103401-FEN,80104103401,801041034,Amaroo,Fenner,280,250
80104103402-FEN,80104103402,801041034,Amaroo,Fenner,142,126
80104103403-FEN,80104103403,801041034,Amaroo,Fenner,329,301
80104103404-FEN,80104103404,801041034,Amaroo,Fenner,297,290
80104103405-FEN,80104103405,801041034,Amaroo,Fenner,309,294
80104103406-FEN,80104103406,801041034,Amaroo,Fenner,264,245
80104103407-FEN,80104103407,801041034,Amaroo,Fenner,182,180
80104103408-FEN,80104103408,801041034,Amaroo,Fenner,550,531
80104103409-FEN,80104103409,801041034,Amaroo,Fenner,180,180
80104103410-FEN,80104103410,801041034,Amaroo,Fenner,340,317
80104103411-FEN,80104103411,801041034,Amaroo,Fenner,387,387
80104103412-FEN,80104103412,801041034,Amaroo,Fenner,355,370
80104103413-FEN,80104103413,801041034,Amaroo,Fenner,287,269
80104103414-FEN,80104103414,801041034,Amaroo,Fenner,162,154
80104103501-FEN,80104103501,801041035,Bonner,Fenner,196,181
80104103505-FEN,80104103505,801041035,Bonner,Fenner,168,161
80104103506-FEN,80104103506,801041035,Bonner,Fenner,243,245
80104103507-FEN,80104103507,801041035,Bonner,Fenner,236,239
80104103508-FEN,80104103508,801041035,Bonner,Fenner,174,174
80104103509-FEN,80104103509,801041035,Bonner,Fenner,243,240
80104103510-FEN,80104103510,801041035,Bonner,Fenner,300,301
80104103511-FEN,80104103511,801041035,Bonner,Fenner,196,197
80104103512-FEN,80104103512,801041035,Bonner,Fenner,317,363
80104103513-FEN,80104103513,801041035,Bonner,Fenner,205,196
80104103514-FEN,80104103514,801041035,Bonner,Fenner,210,207
80104103515-FEN,80104103515,801041035,Bonner,Fenner,228,225
80104103516-FEN,80104103516,801041035,Bonner,Fenner,302,313
80104103517-FEN,80104103517,801041035,Bonner,Fenner,168,197
80104103518-FEN,80104103518,801041035,Bonner,Fenner,254,270
80104103519-FEN,80104103519,801041035,Bonner,Fenner,185,196
80104103520-FEN,80104103520,801041035,Bonner,Fenner,183,195
80104103521-FEN,80104103521,801041035,Bonner,Fenner,0,0
80104103522-FEN,80104103522,801041035,Bonner,Fenner,232,223
80104103601-FEN,80104103601,801041036,Casey,Fenner,320,337
80104103604-FEN,80104103604,801041036,Casey,Fenner,350,423
80104103605-FEN,80104103605,801041036,Casey,Fenner,170,181
80104103606-FEN,80104103606,801041036,Casey,Fenner,243,252
80104103607-FEN,80104103607,801041036,Casey,Fenner,223,271
80104103608-FEN,80104103608,801041036,Casey,Fenner,361,372
80104103609-FEN,80104103609,801041036,Casey,Fenner,339,352
80104103610-FEN,80104103610,801041036,Casey,Fenner,188,176
80104103611-FEN,80104103611,801041036,Casey,Fenner,188,197
80104103612-FEN,80104103612,801041036,Casey,Fenner,125,133
80104103613-FEN,80104103613,801041036,Casey,Fenner,256,261
80104103614-FEN,80104103614,801041036,Casey,Fenner,210,231
80104103615-FEN,80104103615,801041036,Casey,Fenner,369,416
80104103616-FEN,80104103616,801041036,Casey,Fenner,358,363
80104103617-FEN,80104103617,801041036,Casey,Fenner,240,224
80104103618-FEN,80104103618,801041036,Casey,Fenner,181,178
80104103702-FEN,80104103702,801041037,Crace,Fenner,243,238
80104103703-FEN,80104103703,801041037,Crace,Fenner,250,248
80104103704-FEN,80104103704,801041037,Crace,Fenner,308,336
80104103705-FEN,80104103705,801041037,Crace,Fenner,110,109
80104103706-FEN,80104103706,801041037,Crace,Fenner,188,190
80104103707-FEN,80104103707,801041037,Crace,Fenner,181,179
80104103708-FEN,80104103708,801041037,Crace,Fenner,338,372
80104103709-FEN,80104103709,801041037,Crace,Fenner,0,0
80104103710-FEN,80104103710,801041037,Crace,Fenner,260,265
80104103711-FEN,80104103711,801041037,Crace,Fenner,368,386
80104103712-FEN,80104103712,801041037,Crace,Fenner,207,205
80104103713-FEN,80104103713,801041037,Crace,Fenner,210,213
80104103714-FEN,80104103714,801041037,Crace,Fenner,275,269
80104103804-FEN,80104103804,801041038,Forde,Fenner,296,277
80104103805-FEN,80104103805,801041038,Forde,Fenner,233,229
80104103806-FEN,80104103806,801041038,Forde,Fenner,194,197
80104103807-FEN,80104103807,801041038,Forde,Fenner,212,193
80104103808-FEN,80104103808,801041038,Forde,Fenner,252,232
80104103809-FEN,80104103809,801041038,Forde,Fenner,205,190
80104103810-FEN,80104103810,801041038,Forde,Fenner,227,214
80104103811-FEN,80104103811,801041038,Forde,Fenner,181,192
80104103812-FEN,80104103812,801041038,Forde,Fenner,311,348
80104103813-FEN,80104103813,801041038,Forde,Fenner,235,219
80104103814-FEN,80104103814,801041038,Forde,Fenner,224,219
80104103815-FEN,80104103815,801041038,Forde,Fenner,266,240
80104103907-FEN,80104103907,801041039,Franklin,Fenner,139,137
80104103908-FEN,80104103908,801041039,Franklin,Fenner,113,104
80104103910-FEN,80104103910,801041039,Franklin,Fenner,258,255
80104103911-FEN,80104103911,801041039,Franklin,Fenner,93,91
80104103912-FEN,80104103912,801041039,Franklin,Fenner,235,231
80104103913-FEN,80104103913,801041039,Franklin,Fenner,88,91
80104103914-FEN,80104103914,801041039,Franklin,Fenner,279,288
80104103915-FEN,80104103915,801041039,Franklin,Fenner,179,189
80104103916-FEN,80104103916,801041039,Franklin,Fenner,157,153
80104103917-FEN,80104103917,801041039,Franklin,Fenner,75,73
80104103918-FEN,80104103918,801041039,Franklin,Fenner,64,63
80104103919-FEN,80104103919,801041039,Franklin,Fenner,131,136
80104103920-FEN,80104103920,801041039,Franklin,Fenner,98,89
80104103921-FEN,80104103921,801041039,Franklin,Fenner,162,152
80104103922-FEN,80104103922,801041039,Franklin,Fenner,222,237
80104103923-FEN,80104103923,801041039,Franklin,Fenner,276,290
80104103924-FEN,80104103924,801041039,Franklin,Fenner,222,233
80104103925-FEN,80104103925,801041039,Franklin,Fenner,215,207
80104103926-FEN,80104103926,801041039,Franklin,Fenner,98,90
80104103927-FEN,80104103927,801041039,Franklin,Fenner,300,299
80104103928-FEN,80104103928,801041039,Franklin,Fenner,173,183
80104103929-FEN,80104103929,801041039,Franklin,Fenner,120,131
80104104001-FEN,80104104001,801041040,Gungahlin,Fenner,337,388
80104104002-FEN,80104104002,801041040,Gungahlin,Fenner,265,294
80104104005-FEN,80104104005,801041040,Gungahlin,Fenner,252,268
80104104006-FEN,80104104006,801041040,Gungahlin,Fenner,197,230
80104104007-FEN,80104104007,801041040,Gungahlin,Fenner,265,297
80104104008-FEN,80104104008,801041040,Gungahlin,Fenner,339,395
80104104011-FEN,80104104011,801041040,Gungahlin,Fenner,0,0
80104104013-FEN,80104104013,801041040,Gungahlin,Fenner,189,221
80104104014-FEN,80104104014,801041040,Gungahlin,Fenner,213,263
80104104015-FEN,80104104015,801041040,Gungahlin,Fenner,244,289
80104104017-FEN,80104104017,801041040,Gungahlin,Fenner,187,209
80104104018-FEN,80104104018,801041040,Gungahlin,Fenner,127,153
80104104019-FEN,80104104019,801041040,Gungahlin,Fenner,137,147
80104104020-FEN,80104104020,801041040,Gungahlin,Fenner,0,0
80104104021-FEN,80104104021,801041040,Gungahlin,Fenner,178,201
80104104022-FEN,80104104022,801041040,Gungahlin,Fenner,102,111
80104104023-FEN,80104104023,801041040,Gungahlin,Fenner,0,0
80104104024-FEN,80104104024,801041040,Gungahlin,Fenner,164,191
80104104025-FEN,80104104025,801041040,Gungahlin,Fenner,161,174
80104104026-FEN,80104104026,801041040,Gungahlin,Fenner,293,331
80104104027-FEN,80104104027,801041040,Gungahlin,Fenner,197,216
80104104028-FEN,80104104028,801041040,Gungahlin,Fenner,167,158
80104104029-FEN,80104104029,801041040,Gungahlin,Fenner,161,191
80104104030-FEN,80104104030,801041040,Gungahlin,Fenner,327,363
80104104031-FEN,80104104031,801041040,Gungahlin,Fenner,349,380
80104104032-FEN,80104104032,801041040,Gungahlin,Fenner,110,144
80104104301-FEN,80104104301,801041043,Hall,Fenner,248,253
80104104302-FEN,80104104302,801041043,Hall,Fenner,0,0
80104104401-FEN,80104104401,801041044,Harrison,Fenner,340,309
80104104402-FEN,80104104402,801041044,Harrison,Fenner,363,343
80104104404-FEN,80104104404,801041044,Harrison,Fenner,366,352
80104104405-FEN,80104104405,801041044,Harrison,Fenner,289,255
80104104409-FEN,80104104409,801041044,Harrison,Fenner,204,194
80104104410-FEN,80104104410,801041044,Harrison,Fenner,69,64
80104104411-FEN,80104104411,801041044,Harrison,Fenner,206,183
80104104412-FEN,80104104412,801041044,Harrison,Fenner,148,135
80104104413-FEN,80104104413,801041044,Harrison,Fenner,239,253
80104104414-FEN,80104104414,801041044,Harrison,Fenner,142,144
