SA1_CODE_DIV,SA1_CODE,SA2_CODE,SA2_NAME,DIVISION,ACTUAL,PROJECTED
60203110022-BAS,60203110022,602031100,Scottsdale - Bridport,Bass,206,210
60301106501-LYO,60301106501,603011065,Central Highlands,Lyons,318,325
60301106502-LYO,60301106502,603011065,Central Highlands,Lyons,294,298
60301106503-LYO,60301106503,603011065,Central Highlands,Lyons,404,425
60301106504-LYO,60301106504,603011065,Central Highlands,Lyons,0,0
60301106505-LYO,60301106505,603011065,Central Highlands,Lyons,234,250
60301106506-LYO,60301106506,603011065,Central Highlands,Lyons,259,266
60301106507-LYO,60301106507,603011065,Central Highlands,Lyons,317,315
60301106601-LYO,60301106601,603011066,Derwent Valley,Lyons,251,252
60301106602-LYO,60301106602,603011066,Derwent Valley,Lyons,315,300
60301106603-LYO,60301106603,603011066,Derwent Valley,Lyons,131,136
60301106604-LYO,60301106604,603011066,Derwent Valley,Lyons,121,118
60301106605-LYO,60301106605,603011066,Derwent Valley,Lyons,119,117
60301106606-LYO,60301106606,603011066,Derwent Valley,Lyons,234,237
60301106607-LYO,60301106607,603011066,Derwent Valley,Lyons,162,157
60301106608-LYO,60301106608,603011066,Derwent Valley,Lyons,236,235
60301106609-LYO,60301106609,603011066,Derwent Valley,Lyons,199,201
60301106610-LYO,60301106610,603011066,Derwent Valley,Lyons,327,342
60301106611-LYO,60301106611,603011066,Derwent Valley,Lyons,324,324
60301106612-FRA,60301106612,603011066,Derwent Valley,Franklin,3,3
60301106612-LYO,60301106612,603011066,Derwent Valley,Lyons,3,3
60301106701-LYO,60301106701,603011067,Southern Midlands,Lyons,333,323
60301106702-LYO,60301106702,603011067,Southern Midlands,Lyons,261,270
60301106704-LYO,60301106704,603011067,Southern Midlands,Lyons,330,317
60301106705-LYO,60301106705,603011067,Southern Midlands,Lyons,250,263
60301106706-LYO,60301106706,603011067,Southern Midlands,Lyons,291,275
60301106707-LYO,60301106707,603011067,Southern Midlands,Lyons,263,270
60301106708-LYO,60301106708,603011067,Southern Midlands,Lyons,174,169
60301106710-LYO,60301106710,603011067,Southern Midlands,Lyons,202,184
60301106711-LYO,60301106711,603011067,Southern Midlands,Lyons,270,271
60301106712-LYO,60301106712,603011067,Southern Midlands,Lyons,398,405
60301106713-LYO,60301106713,603011067,Southern Midlands,Lyons,326,330
60301106714-LYO,60301106714,603011067,Southern Midlands,Lyons,278,295
60301106715-LYO,60301106715,603011067,Southern Midlands,Lyons,190,191
60301106716-LYO,60301106716,603011067,Southern Midlands,Lyons,356,384
60301106717-LYO,60301106717,603011067,Southern Midlands,Lyons,403,436
60301106719-LYO,60301106719,603011067,Southern Midlands,Lyons,395,412
60301106720-LYO,60301106720,603011067,Southern Midlands,Lyons,422,430
60301106801-FRA,60301106801,603011068,Wilderness - East,Franklin,0,0
60301106801-LYO,60301106801,603011068,Wilderness - East,Lyons,2,2
60302106901-FRA,60302106901,603021069,Bruny Island - Kettering,Franklin,208,212
60302106902-FRA,60302106902,603021069,Bruny Island - Kettering,Franklin,340,343
60302106903-FRA,60302106903,603021069,Bruny Island - Kettering,Franklin,411,407
60302106904-FRA,60302106904,603021069,Bruny Island - Kettering,Franklin,442,455
60302106905-FRA,60302106905,603021069,Bruny Island - Kettering,Franklin,185,175
60302106906-FRA,60302106906,603021069,Bruny Island - Kettering,Franklin,585,590
60302106907-FRA,60302106907,603021069,Bruny Island - Kettering,Franklin,181,167
60302106908-FRA,60302106908,603021069,Bruny Island - Kettering,Franklin,225,218
60302106909-FRA,60302106909,603021069,Bruny Island - Kettering,Franklin,282,287
60302107001-FRA,60302107001,603021070,Cygnet,Franklin,219,222
60302107002-FRA,60302107002,603021070,Cygnet,Franklin,349,371
60302107003-FRA,60302107003,603021070,Cygnet,Franklin,266,272
60302107004-FRA,60302107004,603021070,Cygnet,Franklin,403,407
60302107005-FRA,60302107005,603021070,Cygnet,Franklin,560,587
60302107006-FRA,60302107006,603021070,Cygnet,Franklin,277,266
60302107007-FRA,60302107007,603021070,Cygnet,Franklin,324,328
60302107008-FRA,60302107008,603021070,Cygnet,Franklin,353,351
60302107009-FRA,60302107009,603021070,Cygnet,Franklin,273,283
60302107010-FRA,60302107010,603021070,Cygnet,Franklin,298,307
60302107011-FRA,60302107011,603021070,Cygnet,Franklin,236,241
60302107012-FRA,60302107012,603021070,Cygnet,Franklin,416,425
60302107101-FRA,60302107101,603021071,Geeveston - Dover,Franklin,411,432
60302107102-FRA,60302107102,603021071,Geeveston - Dover,Franklin,373,391
60302107103-FRA,60302107103,603021071,Geeveston - Dover,Franklin,425,423
60302107104-FRA,60302107104,603021071,Geeveston - Dover,Franklin,350,380
60302107105-FRA,60302107105,603021071,Geeveston - Dover,Franklin,571,617
60302107106-FRA,60302107106,603021071,Geeveston - Dover,Franklin,306,294
60302107107-FRA,60302107107,603021071,Geeveston - Dover,Franklin,302,301
60302107108-FRA,60302107108,603021071,Geeveston - Dover,Franklin,2,2
60302107109-FRA,60302107109,603021071,Geeveston - Dover,Franklin,348,352
60302107110-FRA,60302107110,603021071,Geeveston - Dover,Franklin,194,184
60302107201-FRA,60302107201,603021072,Huonville - Franklin,Franklin,213,226
60302107202-FRA,60302107202,603021072,Huonville - Franklin,Franklin,156,172
60302107203-FRA,60302107203,603021072,Huonville - Franklin,Franklin,343,355
60302107204-FRA,60302107204,603021072,Huonville - Franklin,Franklin,353,371
60302107205-FRA,60302107205,603021072,Huonville - Franklin,Franklin,257,285
60302107206-FRA,60302107206,603021072,Huonville - Franklin,Franklin,530,531
60302107207-FRA,60302107207,603021072,Huonville - Franklin,Franklin,399,410
60302107208-FRA,60302107208,603021072,Huonville - Franklin,Franklin,264,257
60302107209-FRA,60302107209,603021072,Huonville - Franklin,Franklin,452,483
60302107210-FRA,60302107210,603021072,Huonville - Franklin,Franklin,344,365
60302107211-FRA,60302107211,603021072,Huonville - Franklin,Franklin,318,346
60302107212-FRA,60302107212,603021072,Huonville - Franklin,Franklin,522,542
60302107213-FRA,60302107213,603021072,Huonville - Franklin,Franklin,451,477
60302107214-FRA,60302107214,603021072,Huonville - Franklin,Franklin,260,268
60302107215-FRA,60302107215,603021072,Huonville - Franklin,Franklin,322,308
60302107216-FRA,60302107216,603021072,Huonville - Franklin,Franklin,268,266
60302107217-FRA,60302107217,603021072,Huonville - Franklin,Franklin,285,309
60302107218-FRA,60302107218,603021072,Huonville - Franklin,Franklin,404,392
60302107219-FRA,60302107219,603021072,Huonville - Franklin,Franklin,452,439
60302107220-FRA,60302107220,603021072,Huonville - Franklin,Franklin,432,469
60302107221-FRA,60302107221,603021072,Huonville - Franklin,Franklin,324,296
60303107301-LYO,60303107301,603031073,Forestier - Tasman,Lyons,352,348
60303107302-LYO,60303107302,603031073,Forestier - Tasman,Lyons,281,274
60303107303-LYO,60303107303,603031073,Forestier - Tasman,Lyons,2,2
60303107304-LYO,60303107304,603031073,Forestier - Tasman,Lyons,258,228
60303107305-LYO,60303107305,603031073,Forestier - Tasman,Lyons,290,293
60303107306-LYO,60303107306,603031073,Forestier - Tasman,Lyons,268,250
60303107307-LYO,60303107307,603031073,Forestier - Tasman,Lyons,275,272
60303107308-LYO,60303107308,603031073,Forestier - Tasman,Lyons,75,72
60303107309-LYO,60303107309,603031073,Forestier - Tasman,Lyons,166,160
60303107310-LYO,60303107310,603031073,Forestier - Tasman,Lyons,190,190
60303107401-LYO,60303107401,603031074,Triabunna - Bicheno,Lyons,291,286
60303107402-LYO,60303107402,603031074,Triabunna - Bicheno,Lyons,1,1
60303107403-LYO,60303107403,603031074,Triabunna - Bicheno,Lyons,228,229
60303107404-LYO,60303107404,603031074,Triabunna - Bicheno,Lyons,339,321
60303107405-LYO,60303107405,603031074,Triabunna - Bicheno,Lyons,0,0
60303107406-LYO,60303107406,603031074,Triabunna - Bicheno,Lyons,148,143
60303107407-LYO,60303107407,603031074,Triabunna - Bicheno,Lyons,269,263
60303107408-LYO,60303107408,603031074,Triabunna - Bicheno,Lyons,152,143
60303107409-LYO,60303107409,603031074,Triabunna - Bicheno,Lyons,212,210
60303107411-LYO,60303107411,603031074,Triabunna - Bicheno,Lyons,135,135
60303107412-LYO,60303107412,603031074,Triabunna - Bicheno,Lyons,204,202
60303107413-LYO,60303107413,603031074,Triabunna - Bicheno,Lyons,194,206
60303107414-LYO,60303107414,603031074,Triabunna - Bicheno,Lyons,385,355
60303107415-LYO,60303107415,603031074,Triabunna - Bicheno,Lyons,266,266
60303107416-LYO,60303107416,603031074,Triabunna - Bicheno,Lyons,0,0
60303107417-LYO,60303107417,603031074,Triabunna - Bicheno,Lyons,349,368
60303107418-LYO,60303107418,603031074,Triabunna - Bicheno,Lyons,217,207
60303107419-LYO,60303107419,603031074,Triabunna - Bicheno,Lyons,270,277
60303107420-LYO,60303107420,603031074,Triabunna - Bicheno,Lyons,180,187
60303107422-LYO,60303107422,603031074,Triabunna - Bicheno,Lyons,195,193
60303107423-LYO,60303107423,603031074,Triabunna - Bicheno,Lyons,0,0
60401107501-BRA,60401107501,604011075,Acton - Upper Burnie,Braddon,231,234
60401107502-BRA,60401107502,604011075,Acton - Upper Burnie,Braddon,269,272
60401107503-BRA,60401107503,604011075,Acton - Upper Burnie,Braddon,185,185
60401107504-BRA,60401107504,604011075,Acton - Upper Burnie,Braddon,242,271
60401107505-BRA,60401107505,604011075,Acton - Upper Burnie,Braddon,512,560
60401107506-BRA,60401107506,604011075,Acton - Upper Burnie,Braddon,411,404
60401107507-BRA,60401107507,604011075,Acton - Upper Burnie,Braddon,275,293
60401107508-BRA,60401107508,604011075,Acton - Upper Burnie,Braddon,453,473
60401107601-BRA,60401107601,604011076,Burnie - Ulverstone Surrounds,Braddon,418,401
60401107602-BRA,60401107602,604011076,Burnie - Ulverstone Surrounds,Braddon,312,323
60401107603-BRA,60401107603,604011076,Burnie - Ulverstone Surrounds,Braddon,347,351
60401107604-BRA,60401107604,604011076,Burnie - Ulverstone Surrounds,Braddon,297,293
60401107605-BRA,60401107605,604011076,Burnie - Ulverstone Surrounds,Braddon,203,208
60401107605-LYO,60401107605,604011076,Burnie - Ulverstone Surrounds,Lyons,0,0
60401107606-BRA,60401107606,604011076,Burnie - Ulverstone Surrounds,Braddon,407,415
60401107607-BRA,60401107607,604011076,Burnie - Ulverstone Surrounds,Braddon,286,285
60401107608-BRA,60401107608,604011076,Burnie - Ulverstone Surrounds,Braddon,385,425
60401107609-BRA,60401107609,604011076,Burnie - Ulverstone Surrounds,Braddon,350,362
60401107610-BRA,60401107610,604011076,Burnie - Ulverstone Surrounds,Braddon,236,228
60401107611-BRA,60401107611,604011076,Burnie - Ulverstone Surrounds,Braddon,321,343
60401107612-BRA,60401107612,604011076,Burnie - Ulverstone Surrounds,Braddon,310,299
60401107613-BRA,60401107613,604011076,Burnie - Ulverstone Surrounds,Braddon,238,239
60401107614-BRA,60401107614,604011076,Burnie - Ulverstone Surrounds,Braddon,107,107
60401107701-BRA,60401107701,604011077,Burnie - Wivenhoe,Braddon,266,281
60401107702-BRA,60401107702,604011077,Burnie - Wivenhoe,Braddon,142,152
60401107703-BRA,60401107703,604011077,Burnie - Wivenhoe,Braddon,317,336
60401107704-BRA,60401107704,604011077,Burnie - Wivenhoe,Braddon,58,61
60401107705-BRA,60401107705,604011077,Burnie - Wivenhoe,Braddon,0,0
60401107706-BRA,60401107706,604011077,Burnie - Wivenhoe,Braddon,2,2
60401107707-BRA,60401107707,604011077,Burnie - Wivenhoe,Braddon,241,246
60401107708-BRA,60401107708,604011077,Burnie - Wivenhoe,Braddon,202,206
60401107709-BRA,60401107709,604011077,Burnie - Wivenhoe,Braddon,313,309
60401107710-BRA,60401107710,604011077,Burnie - Wivenhoe,Braddon,267,274
60401107711-BRA,60401107711,604011077,Burnie - Wivenhoe,Braddon,273,261
60401107712-BRA,60401107712,604011077,Burnie - Wivenhoe,Braddon,341,343
60401107713-BRA,60401107713,604011077,Burnie - Wivenhoe,Braddon,406,435
60401107801-BRA,60401107801,604011078,Parklands - Camdale,Braddon,348,354
60401107802-BRA,60401107802,604011078,Parklands - Camdale,Braddon,275,268
60401107803-BRA,60401107803,604011078,Parklands - Camdale,Braddon,114,115
60401107804-BRA,60401107804,604011078,Parklands - Camdale,Braddon,254,242
60401107805-BRA,60401107805,604011078,Parklands - Camdale,Braddon,127,132
60401107806-BRA,60401107806,604011078,Parklands - Camdale,Braddon,309,344
60401107807-BRA,60401107807,604011078,Parklands - Camdale,Braddon,570,594
60401107808-BRA,60401107808,604011078,Parklands - Camdale,Braddon,312,332
60401107809-BRA,60401107809,604011078,Parklands - Camdale,Braddon,271,277
60401107810-BRA,60401107810,604011078,Parklands - Camdale,Braddon,190,182
60401107811-BRA,60401107811,604011078,Parklands - Camdale,Braddon,259,276
60401107812-BRA,60401107812,604011078,Parklands - Camdale,Braddon,332,313
60401107813-BRA,60401107813,604011078,Parklands - Camdale,Braddon,271,256
60401107814-BRA,60401107814,604011078,Parklands - Camdale,Braddon,158,151
60401107815-BRA,60401107815,604011078,Parklands - Camdale,Braddon,141,146
60401107816-BRA,60401107816,604011078,Parklands - Camdale,Braddon,317,313
60401107817-BRA,60401107817,604011078,Parklands - Camdale,Braddon,474,497
60401107818-BRA,60401107818,604011078,Parklands - Camdale,Braddon,290,308
60401107901-BRA,60401107901,604011079,Penguin - Sulphur Creek,Braddon,150,143
60401107902-BRA,60401107902,604011079,Penguin - Sulphur Creek,Braddon,125,123
60401107903-BRA,60401107903,604011079,Penguin - Sulphur Creek,Braddon,457,483
60401107904-BRA,60401107904,604011079,Penguin - Sulphur Creek,Braddon,216,223
60401107905-BRA,60401107905,604011079,Penguin - Sulphur Creek,Braddon,182,184
60401107906-BRA,60401107906,604011079,Penguin - Sulphur Creek,Braddon,297,288
60401107907-BRA,60401107907,604011079,Penguin - Sulphur Creek,Braddon,174,162
60401107908-BRA,60401107908,604011079,Penguin - Sulphur Creek,Braddon,215,206
60401107909-BRA,60401107909,604011079,Penguin - Sulphur Creek,Braddon,270,283
60401107910-BRA,60401107910,604011079,Penguin - Sulphur Creek,Braddon,435,414
60401107911-BRA,60401107911,604011079,Penguin - Sulphur Creek,Braddon,519,539
60401107912-BRA,60401107912,604011079,Penguin - Sulphur Creek,Braddon,168,153
60401107913-BRA,60401107913,604011079,Penguin - Sulphur Creek,Braddon,262,265
60401107914-BRA,60401107914,604011079,Penguin - Sulphur Creek,Braddon,224,238
60401107915-BRA,60401107915,604011079,Penguin - Sulphur Creek,Braddon,178,176
60401107916-BRA,60401107916,604011079,Penguin - Sulphur Creek,Braddon,215,217
60401107917-BRA,60401107917,604011079,Penguin - Sulphur Creek,Braddon,218,216
60401108001-BRA,60401108001,604011080,Romaine - Havenview,Braddon,246,242
60401108002-BRA,60401108002,604011080,Romaine - Havenview,Braddon,218,212
60401108003-BRA,60401108003,604011080,Romaine - Havenview,Braddon,296,307
60401108004-BRA,60401108004,604011080,Romaine - Havenview,Braddon,178,168
60401108005-BRA,60401108005,604011080,Romaine - Havenview,Braddon,303,286
60401108006-BRA,60401108006,604011080,Romaine - Havenview,Braddon,305,312
60401108007-BRA,60401108007,604011080,Romaine - Havenview,Braddon,136,132
60401108008-BRA,60401108008,604011080,Romaine - Havenview,Braddon,371,384
60401108009-BRA,60401108009,604011080,Romaine - Havenview,Braddon,171,172
60401108010-BRA,60401108010,604011080,Romaine - Havenview,Braddon,227,246
60401108011-BRA,60401108011,604011080,Romaine - Havenview,Braddon,240,242
60401108101-BRA,60401108101,604011081,Somerset,Braddon,76,77
60401108102-BRA,60401108102,604011081,Somerset,Braddon,268,280
60401108103-BRA,60401108103,604011081,Somerset,Braddon,198,204
60401108104-BRA,60401108104,604011081,Somerset,Braddon,197,199
60401108105-BRA,60401108105,604011081,Somerset,Braddon,178,182
60401108106-BRA,60401108106,604011081,Somerset,Braddon,243,240
60401108107-BRA,60401108107,604011081,Somerset,Braddon,334,338
60401108108-BRA,60401108108,604011081,Somerset,Braddon,400,392
60401108109-BRA,60401108109,604011081,Somerset,Braddon,298,319
60401108110-BRA,60401108110,604011081,Somerset,Braddon,283,274
60401108111-BRA,60401108111,604011081,Somerset,Braddon,367,381
60401108112-BRA,60401108112,604011081,Somerset,Braddon,309,344
60401108201-BRA,60401108201,604011082,Ulverstone,Braddon,12,12
60401108202-BRA,60401108202,604011082,Ulverstone,Braddon,408,405
60401108203-BRA,60401108203,604011082,Ulverstone,Braddon,326,326
60401108204-BRA,60401108204,604011082,Ulverstone,Braddon,208,195
60401108205-BRA,60401108205,604011082,Ulverstone,Braddon,223,222
60401108206-BRA,60401108206,604011082,Ulverstone,Braddon,218,225
60401108207-BRA,60401108207,604011082,Ulverstone,Braddon,174,170
60401108208-BRA,60401108208,604011082,Ulverstone,Braddon,303,287
60401108209-BRA,60401108209,604011082,Ulverstone,Braddon,121,122
60401108210-BRA,60401108210,604011082,Ulverstone,Braddon,141,143
60401108211-BRA,60401108211,604011082,Ulverstone,Braddon,327,356
60401108212-BRA,60401108212,604011082,Ulverstone,Braddon,146,149
60401108213-BRA,60401108213,604011082,Ulverstone,Braddon,187,175
60401108214-BRA,60401108214,604011082,Ulverstone,Braddon,361,358
60401108215-BRA,60401108215,604011082,Ulverstone,Braddon,285,292
60401108216-BRA,60401108216,604011082,Ulverstone,Braddon,339,373
60401108217-BRA,60401108217,604011082,Ulverstone,Braddon,330,311
60401108218-BRA,60401108218,604011082,Ulverstone,Braddon,282,290
60401108219-BRA,60401108219,604011082,Ulverstone,Braddon,375,385
60401108220-BRA,60401108220,604011082,Ulverstone,Braddon,414,419
60401108221-BRA,60401108221,604011082,Ulverstone,Braddon,497,478
60401108301-BRA,60401108301,604011083,West Ulverstone,Braddon,213,196
60401108302-BRA,60401108302,604011083,West Ulverstone,Braddon,249,227
60401108303-BRA,60401108303,604011083,West Ulverstone,Braddon,309,303
60401108304-BRA,60401108304,604011083,West Ulverstone,Braddon,384,362
60401108305-BRA,60401108305,604011083,West Ulverstone,Braddon,276,279
60401108306-BRA,60401108306,604011083,West Ulverstone,Braddon,280,274
60401108307-BRA,60401108307,604011083,West Ulverstone,Braddon,236,229
60401108308-BRA,60401108308,604011083,West Ulverstone,Braddon,96,101
60401108309-BRA,60401108309,604011083,West Ulverstone,Braddon,375,373
60401108310-BRA,60401108310,604011083,West Ulverstone,Braddon,356,347
60401108311-BRA,60401108311,604011083,West Ulverstone,Braddon,267,262
60401108312-BRA,60401108312,604011083,West Ulverstone,Braddon,345,358
60401108313-BRA,60401108313,604011083,West Ulverstone,Braddon,150,155
60401108401-BRA,60401108401,604011084,Wynyard,Braddon,53,54
60401108402-BRA,60401108402,604011084,Wynyard,Braddon,241,247
60401108403-BRA,60401108403,604011084,Wynyard,Braddon,214,218
60401108404-BRA,60401108404,604011084,Wynyard,Braddon,219,228
60401108405-BRA,60401108405,604011084,Wynyard,Braddon,305,329
60401108406-BRA,60401108406,604011084,Wynyard,Braddon,302,322
60401108407-BRA,60401108407,604011084,Wynyard,Braddon,206,211
60401108408-BRA,60401108408,604011084,Wynyard,Braddon,433,428
60401108409-BRA,60401108409,604011084,Wynyard,Braddon,328,328
60401108411-BRA,60401108411,604011084,Wynyard,Braddon,367,351
60401108412-BRA,60401108412,604011084,Wynyard,Braddon,202,203
60401108413-BRA,60401108413,604011084,Wynyard,Braddon,299,295
60401108414-BRA,60401108414,604011084,Wynyard,Braddon,191,187
60401108415-BRA,60401108415,604011084,Wynyard,Braddon,232,235
60401108416-BRA,60401108416,604011084,Wynyard,Braddon,252,254
60401108417-BRA,60401108417,604011084,Wynyard,Braddon,234,239
60401108418-BRA,60401108418,604011084,Wynyard,Braddon,272,282
60401108419-BRA,60401108419,604011084,Wynyard,Braddon,201,210
60401108420-BRA,60401108420,604011084,Wynyard,Braddon,256,265
60401108421-BRA,60401108421,604011084,Wynyard,Braddon,321,307
60402108501-BRA,60402108501,604021085,Devonport,Braddon,166,164
60402108502-BRA,60402108502,604021085,Devonport,Braddon,264,284
60402108503-BRA,60402108503,604021085,Devonport,Braddon,248,250
60402108504-BRA,60402108504,604021085,Devonport,Braddon,280,305
60402108505-BRA,60402108505,604021085,Devonport,Braddon,298,306
60402108506-BRA,60402108506,604021085,Devonport,Braddon,352,379
60402108507-BRA,60402108507,604021085,Devonport,Braddon,0,0
60402108508-BRA,60402108508,604021085,Devonport,Braddon,250,250
60402108509-BRA,60402108509,604021085,Devonport,Braddon,401,388
60402108510-BRA,60402108510,604021085,Devonport,Braddon,266,259
60402108511-BRA,60402108511,604021085,Devonport,Braddon,486,490
60402108512-BRA,60402108512,604021085,Devonport,Braddon,368,391
60402108513-BRA,60402108513,604021085,Devonport,Braddon,316,343
60402108514-BRA,60402108514,604021085,Devonport,Braddon,377,366
60402108515-BRA,60402108515,604021085,Devonport,Braddon,373,406
60402108516-BRA,60402108516,604021085,Devonport,Braddon,296,300
60402108517-BRA,60402108517,604021085,Devonport,Braddon,394,394
60402108518-BRA,60402108518,604021085,Devonport,Braddon,305,301
60402108519-BRA,60402108519,604021085,Devonport,Braddon,230,227
60402108520-BRA,60402108520,604021085,Devonport,Braddon,420,443
60402108521-BRA,60402108521,604021085,Devonport,Braddon,435,447
60402108522-BRA,60402108522,604021085,Devonport,Braddon,357,354
60402108523-BRA,60402108523,604021085,Devonport,Braddon,281,290
60402108524-BRA,60402108524,604021085,Devonport,Braddon,266,269
60402108525-BRA,60402108525,604021085,Devonport,Braddon,327,332
60402108526-BRA,60402108526,604021085,Devonport,Braddon,325,359
60402108527-BRA,60402108527,604021085,Devonport,Braddon,274,298
60402108528-BRA,60402108528,604021085,Devonport,Braddon,270,266
60402108529-BRA,60402108529,604021085,Devonport,Braddon,297,294
60402108530-BRA,60402108530,604021085,Devonport,Braddon,467,459
60402108531-BRA,60402108531,604021085,Devonport,Braddon,239,235
60402108532-BRA,60402108532,604021085,Devonport,Braddon,0,0
60402108533-BRA,60402108533,604021085,Devonport,Braddon,301,305
60402108534-BRA,60402108534,604021085,Devonport,Braddon,292,295
60402108535-BRA,60402108535,604021085,Devonport,Braddon,344,339
60402108536-BRA,60402108536,604021085,Devonport,Braddon,327,337
60402108601-BRA,60402108601,604021086,East Devonport,Braddon,207,221
60402108602-BRA,60402108602,604021086,East Devonport,Braddon,230,223
60402108603-BRA,60402108603,604021086,East Devonport,Braddon,292,321
60402108604-BRA,60402108604,604021086,East Devonport,Braddon,399,387
60402108605-BRA,60402108605,604021086,East Devonport,Braddon,116,125
60402108606-BRA,60402108606,604021086,East Devonport,Braddon,283,285
60402108607-BRA,60402108607,604021086,East Devonport,Braddon,161,170
60402108608-BRA,60402108608,604021086,East Devonport,Braddon,272,266
60402108609-BRA,60402108609,604021086,East Devonport,Braddon,168,181
60402108610-BRA,60402108610,604021086,East Devonport,Braddon,264,266
60402108611-BRA,60402108611,604021086,East Devonport,Braddon,231,243
60402108612-BRA,60402108612,604021086,East Devonport,Braddon,279,283
60402108613-BRA,60402108613,604021086,East Devonport,Braddon,205,215
60402108614-BRA,60402108614,604021086,East Devonport,Braddon,250,250
60402108615-BRA,60402108615,604021086,East Devonport,Braddon,247,256
60402108616-BRA,60402108616,604021086,East Devonport,Braddon,316,311
60402108701-BRA,60402108701,604021087,Latrobe,Braddon,281,277
60402108702-BRA,60402108702,604021087,Latrobe,Braddon,270,274
60402108703-BRA,60402108703,604021087,Latrobe,Braddon,185,197
60402108704-BRA,60402108704,604021087,Latrobe,Braddon,239,269
60402108705-BRA,60402108705,604021087,Latrobe,Braddon,283,288
60402108707-BRA,60402108707,604021087,Latrobe,Braddon,602,595
60402108708-BRA,60402108708,604021087,Latrobe,Braddon,275,274
60402108709-BRA,60402108709,604021087,Latrobe,Braddon,262,289
60402108710-BRA,60402108710,604021087,Latrobe,Braddon,278,308
60402108711-BRA,60402108711,604021087,Latrobe,Braddon,370,370
60402108712-BRA,60402108712,604021087,Latrobe,Braddon,442,466
60402108713-BRA,60402108713,604021087,Latrobe,Braddon,127,137
60402108721-BRA,60402108721,604021087,Latrobe,Braddon,334,314
60402108722-BRA,60402108722,604021087,Latrobe,Braddon,246,236
60402108723-BRA,60402108723,604021087,Latrobe,Braddon,114,123
60402108801-BRA,60402108801,604021088,Miandetta - Don,Braddon,302,330
60402108803-BRA,60402108803,604021088,Miandetta - Don,Braddon,472,469
60402108804-BRA,60402108804,604021088,Miandetta - Don,Braddon,348,341
60402108805-BRA,60402108805,604021088,Miandetta - Don,Braddon,530,513
60402108807-BRA,60402108807,604021088,Miandetta - Don,Braddon,188,208
60402108808-BRA,60402108808,604021088,Miandetta - Don,Braddon,71,68
60402108809-BRA,60402108809,604021088,Miandetta - Don,Braddon,275,298
60402108810-BRA,60402108810,604021088,Miandetta - Don,Braddon,622,621
60402108901-BRA,60402108901,604021089,Port Sorell,Braddon,378,384
60402108902-BRA,60402108902,604021089,Port Sorell,Braddon,182,178
60402108903-BRA,60402108903,604021089,Port Sorell,Braddon,318,330
60402108904-BRA,60402108904,604021089,Port Sorell,Braddon,200,213
60402108905-BRA,60402108905,604021089,Port Sorell,Braddon,573,553
60402108909-BRA,60402108909,604021089,Port Sorell,Braddon,222,215
60402108910-BRA,60402108910,604021089,Port Sorell,Braddon,573,565
60402108911-BRA,60402108911,604021089,Port Sorell,Braddon,444,445
60402108912-BRA,60402108912,604021089,Port Sorell,Braddon,284,284
60402108913-BRA,60402108913,604021089,Port Sorell,Braddon,182,189
60402108914-BRA,60402108914,604021089,Port Sorell,Braddon,347,345
60402108915-BRA,60402108915,604021089,Port Sorell,Braddon,529,542
60402108916-BRA,60402108916,604021089,Port Sorell,Braddon,1,1
60402108917-BRA,60402108917,604021089,Port Sorell,Braddon,530,539
60402108918-BRA,60402108918,604021089,Port Sorell,Braddon,292,294
60402108919-BRA,60402108919,604021089,Port Sorell,Braddon,381,375
60402109001-BRA,60402109001,604021090,Quoiba - Spreyton,Braddon,386,409
60402109002-BRA,60402109002,604021090,Quoiba - Spreyton,Braddon,441,463
60402109003-BRA,60402109003,604021090,Quoiba - Spreyton,Braddon,138,153
60402109004-BRA,60402109004,604021090,Quoiba - Spreyton,Braddon,600,631
60402109005-BRA,60402109005,604021090,Quoiba - Spreyton,Braddon,187,205
60402109006-BRA,60402109006,604021090,Quoiba - Spreyton,Braddon,494,489
60402109007-BRA,60402109007,604021090,Quoiba - Spreyton,Braddon,160,153
60402109008-BRA,60402109008,604021090,Quoiba - Spreyton,Braddon,189,188
60402109101-LYO,60402109101,604021091,Sheffield - Railton,Lyons,7,7
60402109102-LYO,60402109102,604021091,Sheffield - Railton,Lyons,207,196
60402109103-LYO,60402109103,604021091,Sheffield - Railton,Lyons,232,229
60402109104-LYO,60402109104,604021091,Sheffield - Railton,Lyons,260,260
60402109105-LYO,60402109105,604021091,Sheffield - Railton,Lyons,427,417
60402109106-LYO,60402109106,604021091,Sheffield - Railton,Lyons,318,322
60402109107-LYO,60402109107,604021091,Sheffield - Railton,Lyons,208,199
60402109108-LYO,60402109108,604021091,Sheffield - Railton,Lyons,283,292
60402109109-BRA,60402109109,604021091,Sheffield - Railton,Braddon,0,0
60402109109-LYO,60402109109,604021091,Sheffield - Railton,Lyons,283,282
60402109110-LYO,60402109110,604021091,Sheffield - Railton,Lyons,444,458
60402109111-LYO,60402109111,604021091,Sheffield - Railton,Lyons,342,350
60402109112-LYO,60402109112,604021091,Sheffield - Railton,Lyons,395,403
60402109113-LYO,60402109113,604021091,Sheffield - Railton,Lyons,345,367
60402109114-LYO,60402109114,604021091,Sheffield - Railton,Lyons,412,421
60402109115-LYO,60402109115,604021091,Sheffield - Railton,Lyons,280,282
60402109116-LYO,60402109116,604021091,Sheffield - Railton,Lyons,297,305
60402109117-BRA,60402109117,604021091,Sheffield - Railton,Braddon,0,0
